ac_year,district_cd,District,Budget_district_seq,block_cd_1,Block_Name,MNC_SR,MNC_Desc,block_cd_2,vill_ward_cd,Village_Name,cluster_cd,Cluster_Name,udise_sch_code,school_name,address,pincode,Establishment,sch_loc_r_u,sch_category_id,School_category,sch_type,sch_mgmt_id,Mgt_desc,state_mgt_3,state_mgt_4,class_frm,class_to,medinstr1,medium_desc,medium_state,medinstr2,medinstr3,medinstr4,latitude,longitude,ppsec_yn,stdcode,mobile,stdcode_resp,phone_resp,mobile_resp,website,email,resp_name,cwsn_sch_yn,shift_sch_yn,resi_sch_type,resi_sch_type_Desc,minority_yn,minority_type,Minority_desc,anganwadi_yn,anganwadi_code,anganwadi_stu_b,anganwadi_stu_g,anganwadi_tch_trained,board_sec,Board_Desc_Sec,board_sec_no,board_sec_oth,board_hsec,Board_Hseco_Desc,board_hsec_no,board_hsec_oth,prevoc_yn,eduvoc_yn,cpp_b,cpp_g,cpp_t,c1_b,c1_g,c1_t,c2_b,c2_g,c2_t,c3_b,c3_g,c3_t,c4_b,c4_g,c4_t,c5_b,c5_g,c5_t,c6_b,c6_g,c6_t,c7_b,c7_g,c7_t,c8_b,c8_g,c8_t,c9_b,c9_g,c9_t,c10_b,c10_g,c10_t,c11_b,c11_g,c11_t,c12_b,c12_g,c12_t,c1to5b,c1to5g,c1to5t,c6to8b,c6to8g,c6to8t,c1to8b,c1to8g,c1to8t,c9to10b,c9to10g,c9to10t,c11to12b,c11to12g,c11to12t,c9to12b,c9to12g,c9to12t,c1to12b,c1to12g,c1to12t,Enr_range_school_grant
2020-21,2719,Aurangabad,4,271911,Urc2,5,Aurangbad Municipal Corporation,271910,271911086,PRIYADARSHANI IND. NAGAR,2719110003,PRIYADARSHANI INDIRA NAGAR,27191108615,MNC HS PRIYADARSHANI INDRANAGAR,"Shambhu Nagar, Trisharan Chauk,Aurangabad",431001,2008,2,8,Secondary only with grades 9 & 10,3,17,Municipal Corporation,1_Govt,1_Govt,9,10,10,Marathi,01 Marathi,0,0,0,19.854332,75.336886,9,,9823042756,,,9823042756,,priyadarshanimadhyamik@gmail.com,Sajeev sonar,2,1,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,2,,0,Null,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,31,22,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,31,69,0,0,0,38,31,69,38,31,69,31 to 100
2020-21,2719,Aurangabad,4,271911,Urc2,5,Aurangbad Municipal Corporation,271910,271911051,INDIRANAGAR BAIJIPURA(S),2719110005,INDIRANAGAR BAIJIPURA,27191105107,MNC HS INDIRANAGAR BAIJIPURA,INDIRANAGAR BAIJIPURA,431001,2009,2,8,Secondary only with grades 9 & 10,3,17,Municipal Corporation,1_Govt,1_Govt,9,10,10,Marathi,01 Marathi,0,0,0,19.880133,75.34953,9,,9405963617,,,7350446855,,cpsbaijipura9@gmail.com,Devendtra Ruprovji Solanke,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,56.01.278,,0,Null,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,36,16,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,21,65,0,0,0,44,21,65,44,21,65,31 to 100
2020-21,2719,Aurangabad,4,271911,Urc2,5,Aurangbad Municipal Corporation,271910,271911006,BEGUMPURA,2719110001,BEGUMPURA,27191100607,MNC BEGUMPURA HS,Near Gogababa Temple Begumpura Aurangabad,431004,2011,2,8,Secondary only with grades 9 & 10,3,17,Municipal Corporation,1_Govt,1_Govt,9,10,10,Marathi,01 Marathi,0,0,0,19.897615,75.3165,9,,9860615709,,,8149295709,,cpsbegumpura@gmail.com,Vijay Limbaji Kolhe,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,5601303,,0,Null,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,16,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,41,0,0,0,24,17,41,24,17,41,31 to 100
2020-21,2719,Aurangabad,4,271910,Urc1,4,Aurangbad Municipal Corporation,271910,271910078,CHIKALTHANA,2719100016,MUKUNDWADI,27191007815,MNC HS CHIKHALTHANA,mahanagarpalika madhyamik vidhyalay chikalthana aurangabad,431007,1904,2,8,Secondary only with grades 9 & 10,3,17,Municipal Corporation,1_Govt,1_Govt,9,10,10,Marathi,01 Marathi,0,0,0,19.866449,75.407362,9,,7350446855,,,9271841219,,pathanjs786@gmail.com,DEVENDRA RUPROJI SOLUNKE,2,1,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,56.01.351,,0,Null,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,40,11,23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,41,74,0,0,0,33,41,74,33,41,74,31 to 100
2020-21,2719,Aurangabad,4,271910,Urc1,4,Aurangbad Municipal Corporation,271910,271910045,RAHMANIYA COLONY,2719100002,KIRADPURA,27191004511,MNC HS YASHODHARA COLONY,"Rahmaniya Colony, Near Water Tank, Yashodhara Colony, Aurangabad",431001,2004,2,8,Secondary only with grades 9 & 10,3,17,Municipal Corporation,1_Govt,1_Govt,9,10,18,Urdu,04 Urdu,10,19,0,19.891856,75.350603,9,,9730931112,,,9730931112,,amcpsuy@gmail.com,SHAIKH AHEMAD PATEL,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,56.13.88,,0,Null,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,38,21,29,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,55,88,0,0,0,33,55,88,33,55,88,31 to 100
2020-21,2719,Aurangabad,4,271910,Urc1,4,Aurangbad Municipal Corporation,271910,271910041,SHAHABAZAR,2719100002,KIRADPURA,27191004120,MNC HS SHAHBAZAR,Near Kaali Masjid Shahbazar,431001,2009,2,8,Secondary only with grades 9 & 10,3,17,Municipal Corporation,1_Govt,1_Govt,9,10,18,Urdu,04 Urdu,0,0,0,19.889484,75.339489,9,,9370716320,,,9370716320,https://education.maharashtra.gov.in/saral/27191004120,amcuhssb@gmail.com,Rayeesa Begum Ayub Khan,2,1,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,5601276,,0,Null,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,38,9,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49,69,0,0,0,20,49,69,20,49,69,31 to 100
2020-21,2719,Aurangabad,4,271910,Urc1,4,Aurangbad Municipal Corporation,271910,271910023,MASNATPURA,2719100013,CIDCO N-7,27191002317,MNC HS ASHOKNAGAR,"Masnatpur, MIDC Chikkalthana, Aurangabad.",431001,2017,2,8,Secondary only with grades 9 & 10,3,17,Municipal Corporation,1_Govt,1_Govt,9,10,10,Marathi,01 Marathi,0,0,0,19.876956,75.39365,9,,7588850549,,,9404988668,,psashoknagar2305@gmail.com,Dipak Kudal,2,1,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,5601391,,0,Null,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,44,23,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,84,0,0,0,44,40,84,44,40,84,31 to 100
2020-21,2721,Thane,33,272102,Bhivandi Mnc-Urc1,6,Bhivandi Municipal Corporation,272102,272102064,WARD NO.64,2721020010,CRC NO.1O,27210206408,BNCMC NAVI VASTI URDU HIGH SCHOOL,1  FLOOR SCHOOL NO 68 BUILDING NAVI VASTI BHIWANDI 421302,421302,2008,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,18,Urdu,04 Urdu,0,0,0,19.28258,73.070516,9,,7021508685,,,7021508685,,navivastiurdu1619056@gmail.com,ANSARI SHABNAM,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,S1619056,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,17,48,65,26,44,70,0,0,0,0,0,0,0,0,0,1,4,5,1,4,5,43,92,135,0,0,0,43,92,135,44,96,140,101 to 250
2020-21,2721,Thane,33,272102,Bhivandi Mnc-Urc1,6,Bhivandi Municipal Corporation,272102,272102051,WARD NO.51,2721020009,CRC NO.9,27210205107,BNCMC PADMANAGAR TELUGU MADHYAMIK VIDYALAY,"Prabha samiti no3,near school no 59 padmangar.bhiwandi",421302,2008,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,17,Telugu,05 OTHER,0,0,0,19.291058,73.059438,9,,7385845369,,,7385845369,,spadmanagar@yahoo.com, Aruna Dasu Nalla,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,1619053,,0,Null,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,31,17,19,36,28,30,58,0,0,0,0,0,0,0,0,0,15,16,31,15,16,31,45,49,94,0,0,0,45,49,94,60,65,125,101 to 250
2020-21,2721,Thane,33,272102,Bhivandi Mnc-Urc1,6,Bhivandi Municipal Corporation,272102,272102017,WARD NO.17,2721020009,CRC NO.9,27210201710,"BNCMC KAMATGHAR TELUGU MADHYAMIK VIDYALAY,BHIWANDI","BHAGYANAGAR, SCHOOL NO.75 COMPOUN KAMATGHAR WARD NUMBER 23, BHIWANDI THANE.",421305,2009,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,17,Telugu,05 OTHER,0,0,0,19.273042,73.058903,9,,9637225183,,,9270767789,,bncmcktmv@gmail.com,KISHORI BHAGWAN THAKUR,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,1619052,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15,23,18,41,38,27,65,0,0,0,0,0,0,0,0,0,9,6,15,9,6,15,61,45,106,0,0,0,61,45,106,70,51,121,101 to 250
2020-21,2721,Thane,33,272102,Bhivandi Mnc-Urc1,6,Bhivandi Municipal Corporation,272101,272102013,WARD NO.13,2721020005,CRC NO.5,27210201314,BNCMC NAVI VASTI MARATHI HIGH SCH.,"BNCMC SCHOOL NO.57 2ND FLOOR GAUTAM COMPOUND NAVI VASTI, BHIWANDI, WORD NO. 13",421302,2009,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,10,Marathi,01 Marathi,0,0,0,19.28847,73.082865,9,,9765474686,,,9270767789,,bncmcnavivastimarathim@gmail.com,SAUDAGAR ANIRUDDHA SHIKHARE,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,16.19.057,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,54,24,13,37,28,15,43,0,0,0,0,0,0,0,0,0,25,29,54,25,29,54,52,28,80,0,0,0,52,28,80,77,57,134,101 to 250
2020-21,2721,Thane,33,272102,Bhivandi Mnc-Urc1,6,Bhivandi Municipal Corporation,272102,272102013,WARD NO.13,2721020006,CRC NO.6,27210201311,BNCMC NIZAMPURA URDU HIGH SCHOOL,"NIZAMPURA ,BHIWANDI.",421302,2003,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,18,Urdu,04 Urdu,0,0,0,19.301733,73.06034,9,,9221440782,,,9221440782,,nizampura1619046@gmail.com,PANKAJ PANDURANG FARDE,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,2,,0,Null,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,22,39,61,64,61,125,0,0,0,0,0,0,0,0,0,3,6,9,3,6,9,86,100,186,0,0,0,86,100,186,89,106,195,101 to 250
2020-21,2721,Thane,33,272102,Bhivandi Mnc-Urc1,6,Bhivandi Municipal Corporation,272101,272102012,WARD NO.12,2721020002,CRC NO.2,27210201205,BNCMC TEMGAR MARATHI HIGH SCHOOL,"Temgharpada marathi madhymika vidyalay ,sampadanaik hall,police line bhadwad,teghar bhiwandi dist th",421302,2011,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,10,Marathi,01 Marathi,0,0,0,19.279832,73.089082,9,,9764528765,,,9764528765,,sonalsali84@gmail.com,SONAL NIVRUTTI SALI,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,16.19.067,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,43,44,40,84,42,31,73,0,0,0,0,0,0,0,0,0,21,22,43,21,22,43,86,71,157,0,0,0,86,71,157,107,93,200,101 to 250
2020-21,2721,Thane,33,272102,Bhivandi Mnc-Urc1,6,Bhivandi Municipal Corporation,272102,272102010,WARD NO.10,2721020004,CRC NO.4,27210201004,BNCMC AVCHITPADA URDU HIGH SCHOOL,"B N C M C Prim School No 34 2nd Floor, Near Al-Razi Hospital, Nasik Road Bhiwandi Dist-Thane",421302,2010,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,18,Urdu,04 Urdu,0,0,0,19.309868,73.073081,9,,9029872302,,,8208199942,,mominznd@gmail.com,ZAINAB MOMIN,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,S1619068,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,47,63,110,43,65,108,0,0,0,0,0,0,0,0,0,7,5,12,7,5,12,90,128,218,0,0,0,90,128,218,97,133,230,101 to 250
2020-21,2721,Thane,33,272102,Bhivandi Mnc-Urc1,6,Bhivandi Municipal Corporation,272102,272102007,WARD NO.7,2721020001,CRC NO.1,27210200704,BNCMC CHAVINDRA MARATHI HIGH SCH.,School no 46 near water tank chavindra,421302,2010,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,10,Marathi,01 Marathi,0,0,0,19.294135,73.080874,9,,9890163435,,,9225924492,www.chavindra1619064.blogspot.com,chavindra1619064@gmail.com,MANSI MUKESH PANCHAL,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,16.19.064,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,38,30,30,60,24,18,42,0,0,0,0,0,0,0,0,0,20,18,38,20,18,38,54,48,102,0,0,0,54,48,102,74,66,140,101 to 250
2020-21,2721,Thane,33,272102,Bhivandi Mnc-Urc1,6,Bhivandi Municipal Corporation,272102,272102034,WARD NO.34,2721020004,CRC NO.4,27210203417,BNCMC SHANTINAGAR URDU HIGH SCHOOL,"1 ST FLOOR, IN SCHOOL NO 70 BUILDING, NEAR IGM HOSPITAL, KACHERIPADA, GULZARNAGAR, BHIWANDI",421302,2004,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,18,Urdu,04 Urdu,0,0,0,19.298347,73.0678,9,2522,9890887388,2522,253125,9890887388,www.bncmc.gov.net,BNCMC1619045@GMAIL.COM,Moh Aasif ,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,S1619045,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,33,124,167,291,80,149,229,0,0,0,0,0,0,0,0,0,17,16,33,17,16,33,204,316,520,0,0,0,204,316,520,221,332,553,251 to 1000
2020-21,2721,Thane,33,272102,Bhivandi Mnc-Urc1,6,Bhivandi Municipal Corporation,272102,272102082,WARD NO.82,2721020003,CRC NO.3,27210208206,BNCMC KAMATGHAR MARATHI HIGH SCHOOL,"BNCMC SCHOOL NO.33 BUILDING,NEAR HANUMAN TEMPLE,KAMATGHAR,BHIWANDI,DIST THANE",421302,2010,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,10,Marathi,01 Marathi,0,0,0,19.277969,73.054641,9,,9561292986,,,9561292986,,bncmckmmv8206@gmail.com,KALLAPPA BHIMAPPA DHANAWADE,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,S.1619065,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,18,14,11,25,12,14,26,0,0,0,0,0,0,0,0,0,11,7,18,11,7,18,26,25,51,0,0,0,26,25,51,37,32,69,31 to 100
2020-21,2721,Thane,33,272102,Bhivandi Mnc-Urc1,6,Bhivandi Municipal Corporation,272102,272102021,WARD NO.21,2721020008,CRC NO.8,27210202111,BNCMC NARPOLI HINDI HIGH SCH.,BNCMC HINDI SCHOOL NO 72 JAYRAM TAWRE HALL NARPOLI BHIWANDI421302,421302,2010,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,4,Hindi,03 Hindi,0,0,0,19.288214,73.044539,9,2522,9922232280,,,9922232280,,manaswisunil@gmail.com,Sunil  Lahu Tarmale,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,1619066,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,34,8,13,21,11,12,23,0,0,0,0,0,0,0,0,0,25,9,34,25,9,34,19,25,44,0,0,0,19,25,44,44,34,78,31 to 100
2020-21,2702,Dhule,9,270205,Dhule M.N.P.,7,Dhule Municipal Corporation,270205,270205014,WARD NO. 14,2702050001,DHULE M.N.P.,27020501415,Government Technical High School &Jr.College Dhule,JAIL ROAD Near Qumin Culb DHULE,424001,1899,2,11,Higher Secondary only with grades 11 & 12,3,1,Department of Education,1_Govt,1_Govt,11,12,10,Marathi,01 Marathi,0,0,0,20.887887,74.766181,9,,9763154961,,,9420830346,,gths.dhule@gov.in,YOGESH FEKARIKAR,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,0,Null,,,2,State Board,J14.05.906,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,14,0,14,14,0,14,1 to 30
2020-21,2702,Dhule,9,270205,Dhule M.N.P.,7,Dhule Municipal Corporation,270205,270205019,WARD NO. 19,2702050001,DHULE M.N.P.,27020501909,SHASKIY VIDYA NIKETAN,RANA PRATAP CHOWK DHULE,424001,1967,2,7,Secondary with grades 6 to 10,1,1,Department of Education,1_Govt,1_Govt,6,10,10,Marathi,01 Marathi,0,0,0,20.905223,74.776469,9,2562,9405803691,2562,233362,9881656043,,dhulesvn@gmail.com,Pratibha Bhavsar,2,2,2,2-Non-ashram (Govt.),2,0,Not Applicable,0,,0,0,9,2,State Board,1405047,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,29,0,29,15,0,15,24,0,24,18,0,18,0,0,0,0,0,0,0,0,0,76,0,76,76,0,76,42,0,42,0,0,0,42,0,42,118,0,118,101 to 250
2020-21,2702,Dhule,9,270205,Dhule M.N.P.,7,Dhule Municipal Corporation,270205,270205019,WARD NO. 19,2702050001,DHULE M.N.P.,27020501907,DHULE M.N.P. HIGH SCHOOL,SANT JAGANDE MAHARAJ DHULE,424001,1968,2,6,Secondary with grades 1 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,5,10,10,Marathi,01 Marathi,0,0,0,20.90372,74.775001,2,2562,9326195000,2562,237794,9421928992,,dhulemahapalikahighschool@gmail.com,Vilas Shantaram Patil,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,S1405011,,0,Null,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,11,3,14,10,0,10,29,9,38,21,8,29,15,0,15,0,0,0,0,0,0,5,1,6,50,12,62,55,13,68,36,8,44,0,0,0,36,8,44,91,21,112,101 to 250
2020-21,2703,Jalgaon,13,270316,Jalgaon M. Corp.,8,Jalgaon Municipal Corporation,270316,270316018,JALGAON MNC WARD NO. 18,2703160009,MNC CENTRAL SCHOOL NO. 45,27031601806,MNC MADHYA. VIDYALAYA JILHAPET,POLICE HEAD QUARTER CAMPUS JALGAON,425001,1989,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,10,Marathi,01 Marathi,0,0,0,21.001789,75.565413,9,257,9423558122,,,9421613450,,mnpmv151645@gmail.com,MANGESH MANSARAM PATIL,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,15.16.045,,0,Null,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,0,0,8,3,11,8,3,11,1 to 30
2020-21,2703,Jalgaon,13,270316,Jalgaon M. Corp.,8,Jalgaon Municipal Corporation,270316,270316023,JALGAON MNC WARD NO. 23,2703160008,MNC CENTRAL SCHOOL NO. 22,27031602316,Z.P.VIDYANIKETAN & JNR COLLEGE,zp vidyaniket zilha peth jaglaon,425001,1969,2,3,Higher Secondary with grades 1 to 12,3,16,Zilla Parishad,1_Govt,1_Govt,5,12,10,Marathi,01 Marathi,0,0,0,21.010987,75.562645,1,,9423904383,,,7588054140,,zpvn@gmail.com,KHANPATE VENKAT T,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,1516006,,2,State Board,1516006,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,25,24,16,40,29,14,43,44,17,61,37,18,55,0,0,0,0,0,0,0,0,0,69,39,108,69,39,108,81,35,116,0,0,0,81,35,116,150,74,224,101 to 250
2020-21,2703,Jalgaon,13,270316,Jalgaon M. Corp.,8,Jalgaon Municipal Corporation,270316,270316016,JALGAON MNC WARD NO. 16,2703160005,MNC CENTRAL SCHOOL NO. 10,27031601605,MNC URDU SEC SCHOOL NO 2,"ISLAM PURA, BHAWANI PETH,JALGAON",425001,2009,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,18,Urdu,04 Urdu,10,19,0,21.014694,75.570412,9,,9421520298,,,9730590484,,nazim6149@gmail.com,KHAN NAZIM KHUDYAR KHAN,2,1,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,1516065,,0,Null,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,33,22,24,46,33,3,36,0,0,0,0,0,0,0,0,0,12,21,33,12,21,33,55,27,82,0,0,0,55,27,82,67,48,115,101 to 250
2020-21,2703,Jalgaon,13,270316,Jalgaon M. Corp.,8,Jalgaon Municipal Corporation,270316,270316006,JALGAON MNC WARD NO. 6,2703160010,MNC CENTRAL SCHOOL NO. 36,27031600612,MNC URDU SEC SCHOOL NO 1,J.M.C Urdu High School No. 01 Aqsa Nagar Mehrun Jalgaon 425001,425135,2009,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,18,Urdu,04 Urdu,0,0,0,20.996482,75.576552,9,257,9552238457,257,,9552238457,,ifti12feb@gmail.com,Iftekhar Ahmad,2,1,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,1516064,,0,Null,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,61,109,62,82,144,32,58,90,0,0,0,0,0,0,0,0,0,48,61,109,48,61,109,94,140,234,0,0,0,94,140,234,142,201,343,251 to 1000
2020-21,2703,Jalgaon,13,270316,Jalgaon M. Corp.,8,Jalgaon Municipal Corporation,270316,270316023,JALGAON MNC WARD NO. 23,2703160008,MNC CENTRAL SCHOOL NO. 22,27031602324,GOVERNMENT TECHNICAL HIGH SCHOOL AND JR COLLAGE JALGAON,GOVERNMENT TECHNICAL HIGH SCHOOL AND  JR COLLEGE NEAR G S GROUND JALGAON,425001,1989,2,11,Higher Secondary only with grades 11 & 12,3,1,Department of Education,1_Govt,1_Govt,11,12,10,Marathi,01 Marathi,0,0,0,21.011577,75.563537,9,257,9370181833,257,2229102,9370181833,www.dvet.gov.in,gths.jalgaon@dvet.gov.in,A.R.Rajput,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,0,Null,,,2,State Board,J-1516905,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,42,29,6,35,0,0,0,0,0,0,0,0,0,0,0,0,63,14,77,63,14,77,63,14,77,31 to 100
2020-21,2703,Jalgaon,13,270316,Jalgaon M. Corp.,8,Jalgaon Municipal Corporation,270316,270316014,JALGAON MNC WARD NO. 14,2703160002,MNC CENTRAL SCHOOL NO. 2,27031601406,MNC SEC CHOUBE SCHOOL,Jalgaon Municiple corporation,425001,1992,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,10,Marathi,01 Marathi,0,0,0,21.015169,75.570481,9,257,9422276943,257,2232055,8180859460,,rcmnpkmv151642@gmail.com,PREMA KISHOR WANI,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,1516042,,0,Null,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,34,35,0,31,31,0,0,0,0,0,0,0,0,0,3,2,5,3,2,5,1,65,66,0,0,0,1,65,66,4,67,71,31 to 100
2020-21,2721,Thane,33,272106,Kalyan Dombivli-Urc1,9,Kalyan Dombavali Municipal corporation,272106,272106087,WARD NO.87,2721060020,FATEH ALI ROAD,27210608710,MUNCIPAL CORPORATION HIN.SEC.S,kdmc hindi school dkvc collage fateh ali road near pp chember  dombivali e,421201,1986,2,7,Secondary with grades 6 to 10,3,17,Municipal Corporation,1_Govt,1_Govt,8,10,4,Hindi,03 Hindi,0,0,0,19.217722,73.089989,9,,9930921346,,,9768091674,,rspr1674@gmail.com,Rohit,2,2,0,Not Applicable,2,0,Not Applicable,0,,0,0,9,2,State Board,2,,0,Null,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,65,53,43,96,23,37,60,0,0,0,0,0,0,0,0,0,32,33,65,32,33,65,76,80,156,0,0,0,76,80,156,108,113,221,101 to 250
